,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Ant_L,Cingulate_Ant_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Nigra_L,VTA_L,Nigra_R,VTA_R
Frontal_Inf_Orb_2_L,0.0006802389094632138,0.00010681820771377614,0.015665478218760746,0.004442894180781145,0.03728098091655948,0.0038054255978686477,0.0019295730802870825,8.653942082572075e-05,0.1884051036062184,0.0011087310896371323,0.0,0.0011016166566932433,0.000889465054023754,0.0,0.0011007674818137901,0.00016511794789251933,0.0027099080226631366,0.00015271694053177253,0.011069023462452754,0.004348040650668501,0.004919042506363286,0.0021566095741362905,0.0033192392252009593,0.0004887160283848504,0.011482923503207454,0.000809439276052222,0.04587261174401828,0.0011939337898316555,0.05530591421229316,0.0003676280362708824,0.03942245602532744,0.0006635532165839825,0.06388163859068945,0.0003691186483460076,0.005752105585850525,0.002479746375432681,0.0010972693161993535,0.0005644660253639625,0.00025667217348734455,0.0,0.000731990111103606,0.0,0.000494194215749813,0.0,0.0007514169611525325,0.0,6.49407644535022e-05,0.0,0.0,0.0,0.0003313763616197195,0.0,4.723895379404324e-05,0.0,4.520806728325623e-05,0.0,0.0,0.0,0.00013510695305770132,0.0,0.0007872061352787726,0.00022172826279477496,0.00017388258389074536,0.0,0.0001584470689091331,0.0,0.0001372207023500155,0.0,4.732280241955939e-05,0.0,0.000538275926342105,0.0,3.939692408293639e-05,0.0,0.020570955755315,0.00025491814948637144,0.03254604576082201,0.0009764059288812861,0.006012108998016615,0.0,0.00510461842128216,0.00022629225747232206,7.18564520476401e-05,0.0,0.00048418451866365643,0.0,0.0011049696877127816,0.0,0.0006306882153773617,0.0,0.000144253593623146,0.0,0.0004698401174482499,0.0,0.0,0.0,0.0,0.0,4.8011017313777926e-05,0.0,9.39253001243962e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567302190813327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1355918380006389,0.1355918380006389,0.0,0.0
Frontal_Inf_Orb_2_R,0.0003764371190652694,0.0024632905438535385,0.004820759354732272,0.04019083595696124,0.007195261753653737,0.09249239461670014,7.033808467254052e-05,0.014864098428848742,0.003343628710113041,0.2357472241615822,0.0011016166566932433,0.0,0.0,0.001715771086973505,0.0005076588809221347,0.0033603854995062844,0.0003061826475332441,0.0029000583614512227,0.0055662851017971755,0.014522031722698855,0.003455426415810827,0.0033807703464441294,0.0010238301016069606,0.002078285219202489,0.0004524197552692221,0.010977139138772763,0.0009730928864079705,0.02648584825496114,0.00037907642298503415,0.13749911048359664,0.0006920611146473384,0.11480809997382684,0.0011707509340570486,0.09419462866278479,0.006392752745309366,0.009094285117274836,0.0008202999201422477,0.004057916455770503,0.0,0.00018060177721209296,0.00026363768012868785,0.0009002131083443027,0.0,0.000551397996759105,0.00030062799140322653,0.004505096103002252,0.0,0.0004430109759934443,0.0,4.963369656187185e-05,0.0,0.0006649430251135048,3.21728050193727e-05,3.455632632820277e-05,0.0,0.0,0.0,5.305791988592876e-05,0.0,0.00012213912531649465,0.00042395757322626976,0.0012645541292214102,0.0,0.00034085691392997717,0.00021953725047443493,0.00039029816137242646,0.0,0.0005150201739901752,0.0,0.0005016100714908882,0.00022164866088182308,0.0008554686351942796,0.00012297817034962486,0.0,0.0017431471283741872,0.03374224151580234,0.0021948445633367193,0.05308940770299678,0.000684292983322629,0.006135125580360335,0.000783864471399632,0.005950251366841094,0.0,0.0,7.225193114645432e-05,0.0007906981822744505,0.0,0.0009876230453766213,5.712154884861426e-05,0.0012934781292819075,0.0,0.0002249462491530247,0.0,0.0009689199684570958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.388761794741173e-05,0.0,0.0,6.406241737279698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1377863432675588,0.1377863432675588
Rolandic_Oper_L,0.053576502473026096,0.0008539675061195229,0.0063025941016178755,0.0008053179612467822,0.002459944772956323,0.0006215448516455766,0.09253454326484321,0.00027542581183052033,0.013408741595542955,0.00021450785361779823,0.000889465054023754,0.0,0.0,0.00012316566430584363,0.005460872659715206,0.0019413248674733032,0.0001524797791966537,0.0,0.0008251372610196765,0.00021786287628166836,0.0001809208434236504,0.0,0.00012678794248973313,0.0,7.955532284309531e-05,0.0,0.0,0.0,0.00035597274604863175,0.0,0.00010151562031683535,0.0,0.15667483903586857,0.0004209260790151652,0.00010285472373694487,0.00021743921880813344,0.003217040259340775,0.0014373951390041753,0.00021421298648356915,8.03870359110182e-05,0.0030101546999890625,5.162273858532503e-05,0.00017633111302936015,0.0,0.0008064849770175314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000298201669697608,0.0,0.0005713273199140907,0.00015394246833841548,0.0001197915633656038,0.0,7.466573223429607e-05,0.0,0.23254799411183597,0.0015860086256691533,0.007995826438177249,0.0012569247185187694,0.01778643803786533,0.0003155799798432,0.09133681255476479,0.00017342590663051562,0.002547726161634787,0.0,0.003939916362512334,0.0015600069505697018,0.00412939845074477,0.0005183032539905393,0.012729873751599738,0.00023022585481035645,0.03910925220090207,0.00030506705130945285,0.009005056757080623,0.00011238740404480038,0.02123108266114009,0.0011681237396541267,0.009820851753359183,0.0,0.10135644283731271,7.059802818370837e-05,0.025358897890343898,0.0,0.027190522668693432,0.00020456830312310376,0.0,0.0,0.002536025362938235,0.0,0.00015474674141679047,0.0,0.0,0.00020247072247044865,0.00020219272244834018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011213268111637123,7.116006302998956e-05,0.0,0.0001267680340289527,0.0,0.0,0.0,8.342459286308589e-05,0.0,0.0,0.0,0.0,0.0,0.1453242498530337,0.1453242498530337,0.0,0.0
Rolandic_Oper_R,0.0025695737575834616,0.1158351169737806,0.0013159014102243863,0.01955327933578584,0.0009416250536349787,0.015531296889391142,0.0004945814009870598,0.14812370710251688,0.0009404165845214737,0.020882075936606705,0.0,0.001715771086973505,0.00012316566430584363,0.0,0.0023695721073245276,0.018572557170387152,0.0,0.0001529774068994673,0.0003027810866470994,0.001476905973967351,0.0,0.0,0.0,0.0,0.0,0.00010505954186438942,0.0,7.941352495092509e-05,4.3897425618123546e-05,0.0,0.0,0.00025088525331198056,0.0010727055125173037,0.12701304803052002,0.0008971397097767973,0.0006706574518299377,0.002050891312871899,0.00664334663981451,0.00042357158936165646,0.0006686756898851657,0.0,0.001605558007744135,8.215892883318473e-05,0.0015141102692651086,0.0,0.0008799711449244035,0.0,0.0,0.0,5.508310686143244e-05,0.0,0.0001330803731285459,0.0,0.0005117907207097478,5.661675681398345e-05,0.0007480087108958453,0.00010850995591010662,3.855258662418574e-05,7.729728111410561e-05,0.0002171475127607001,0.0013989635078539072,0.24779750723006685,0.0008890086202310672,0.011291594358433476,0.0004434087580557443,0.01675577514736711,0.00014167695665260203,0.1816881898036307,0.00017035629577938347,0.004701800280736844,0.0009097196657821085,0.0047332942044497174,0.0009430431802337158,0.004130557024976912,0.0006159459123615178,0.018039145126875964,0.00031858354313839667,0.07021101831892779,0.00043648383865130464,0.022562260490284418,0.0013660849004037431,0.03612078044095932,0.0,0.03245842701245403,0.00010763285011474683,0.06964034382330608,7.99149164224876e-05,0.014494444614894167,0.0002534943832214194,0.016920685529200497,0.0,7.593862844762433e-05,0.00016549544232327522,0.0019156714547342926,0.0,0.0,0.0,0.0,0.0,0.0002493319663050901,0.0,0.0,0.0,5.770788654527489e-05,0.0002364107047250567,0.0,0.0,0.0003341447033376065,0.00022081005488852555,0.00020287884591644643,0.00014674291754476665,0.0,0.0001331920249492899,0.00012371934941275998,0.0,0.0,6.114907676323265e-05,0.0,0.0,0.0,0.0,0.0,0.1480286220855179,0.1480286220855179
Supp_Motor_Area_L,0.09592053887578726,0.021063950897403625,0.3845936785529824,0.037395732829492614,0.07559070842650253,0.02392438634899624,0.021480484219249852,0.00822967995539636,0.027949452471481756,0.0032289417910401465,0.0011007674818137901,0.0005076588809221347,0.005460872659715206,0.0023695721073245276,0.0,0.06561388430014688,0.0003152816961808169,0.0002388354059745638,0.08216278714716521,0.0038180497492200298,0.0003106372095368391,0.00021106493118813616,0.0002370198764842918,0.0,0.0,7.618829842670541e-05,0.00017952297252628904,0.0,0.0003857840775413214,0.00017042908459238582,0.0003674613328463803,0.00010660538515047782,0.014824852710084184,0.0022427170276618173,0.020016818321624028,0.009807438651419595,0.1872160361698149,0.043830772829816,0.001473520805232063,0.0002441772555063675,0.0038409585643135644,0.0004553326249087835,0.0007754769346963119,0.00016173727731987365,0.0003459583193060948,5.961574611237818e-05,0.00023480530369001762,0.0,5.313212959148011e-05,0.0,0.00023442079260447955,0.0003723135452003267,0.00029335901244693154,4.5190661349522576e-05,0.0009223211227654128,0.00024685534260845027,0.0,0.0,0.00010531672341588208,0.00011556616418962852,0.02872557918113932,0.005034280240819111,0.012999681617712712,0.002606174117669804,0.004161021959059912,0.00035160746479066536,0.0011362135542932657,0.0004212481785928393,0.0015038605930063635,0.0009100371434677256,0.01933602203911935,0.0050936275340301065,0.11515076532276247,0.0016729604565661493,0.026184198110975682,0.004339749834440332,0.0343252754257475,0.008003059395910894,0.01653448691024911,0.0035051711255900575,0.05811291972958447,0.01202356023453832,7.560597994015027e-05,0.0,0.002100797876681106,0.0005125267350679403,0.0019952408707560178,0.0001940543927366407,0.002665440647507929,0.0006411629434543858,0.0,0.0,0.0009494162265683667,3.262800550925687e-05,0.0,0.0,0.0,0.0,0.0003844487338986891,0.0,0.00045472334139395415,5.76898060867072e-05,0.0003505986430542038,0.00015053820137039367,0.0,0.0,0.00016128105905583077,0.00015863795943714824,0.00044630214230927416,9.230091660349697e-05,0.00042662041766361296,0.0,5.582380697202265e-05,9.281633340208087e-05,4.853246492315559e-05,0.0,0.0,0.0,0.00020867521742202935,0.0,0.13108985253724229,0.13108985253724229,0.0,0.0
Supp_Motor_Area_R,0.03300301863455483,0.10137173718502311,0.02760343042354838,0.48851049060195056,0.013591416614635954,0.05801797605661162,0.007163307979620021,0.031223978646810924,0.006523852976949247,0.020275220024680934,0.00016511794789251933,0.0033603854995062844,0.0019413248674733032,0.018572557170387152,0.06561388430014688,0.0,0.0,0.0005937764842503461,0.004410655346166561,0.05880528600884576,3.6227539434173454e-05,0.00015576682252932622,0.00021598207354207725,0.0004914766908969344,0.0,0.00013189765968813925,5.5816878125207344e-05,0.0003789591494587948,0.0,0.0002779746495971078,0.0,0.00022405657883590625,0.003544716964001726,0.013970992006390919,0.023208756618220874,0.013789804550041952,0.03305340011573357,0.374887103886986,0.0008649005159478034,0.000473958502660624,0.0008201955803303549,0.0051799185580922585,0.0,0.001257408867698719,0.00011006389349420273,0.0007422859903178459,0.00022913051428794098,7.84704913377685e-05,0.00013268546478151423,0.0,0.00016256796063982397,0.0004636264944594189,0.0006208101025203557,0.0004929661015994275,0.000811999189596408,0.0004074962376841239,0.00015591374122245614,0.0,0.00013952896225333147,0.0,0.011202068995774944,0.07663929740517185,0.005085130448905961,0.01536408492505119,0.0017351967077109008,0.0025750368419781727,0.0004954470877554965,0.001970643747941932,0.0005356020939351295,0.0015874776848797628,0.0055279555154778585,0.02239244997290378,0.012240394999269773,0.17519706535435203,0.004317400759212138,0.055922611960412004,0.011553195300847783,0.051228434488815144,0.0028902878652397597,0.020962981618254748,0.010575281022682128,0.08778913332515101,6.455106471539561e-05,0.0,0.0005731826304044828,0.0019514650511890357,0.0004182230783982077,0.001635469005270135,0.0014268760040436962,0.0028769416709750455,0.0,7.170065676734698e-05,0.0002660855187773829,0.0007975273989778882,0.0,0.0,0.0,0.00012913397578375173,0.00013669615352291018,0.00030122523724409575,0.00012185529005588195,0.0,0.000549093604397588,4.729899847808103e-05,0.0,0.0,6.180963214798693e-05,0.00018358228692479968,0.00026971986656540187,0.0005819851914617179,0.00016192819578678767,0.00045812813520977597,4.6830574906688076e-05,0.0,7.516101706091194e-05,6.32633010168214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1321769215718996,0.1321769215718996
Olfactory_L,0.0002260595823260407,0.0,0.0024167241671531185,0.001536401359305214,0.0024253553071032874,0.0006413069644846187,9.787271524334818e-05,0.0,0.001754247164919933,0.0,0.0027099080226631366,0.0003061826475332441,0.0001524797791966537,0.0,0.0003152816961808169,0.0,0.0,0.026018000803610684,0.0028233840978161605,0.0018529165019747515,0.027519896793147126,0.0033454654132970708,0.34742302141355996,0.011237457745617341,0.14161360021128053,0.0029081806223050298,0.008333745630817492,0.0010192620478065943,0.04286975970133188,0.0008577267208272521,0.002338930230210739,0.0,0.017992833077968232,0.00018938546753906124,0.027792702946094844,0.0063808444204664135,0.00039016567112471086,0.0,0.0,0.0,0.02452354651928312,0.0019007092286836712,0.12510506668574087,0.001492193600376931,0.07683221035022103,0.0035750238237885687,0.00011761618086331068,0.0,0.0,0.0,0.0013294556036011506,0.0002510102958476233,0.0001588285945238078,7.650467053019742e-05,0.0002958515253942469,6.00425207687263e-05,0.00014935221508759753,5.7924049802573384e-05,0.001648503199868966,0.0,0.000999060284470292,0.00010938507405240533,0.001740834769435342,5.2131829219045804e-05,0.0007838435451646938,0.00018615815757127172,0.00031940037275598993,0.00010827193246040757,0.00024828901919980945,6.837300624141405e-05,0.0010708207743843018,0.0005516115816552034,0.0004952076274481618,0.0,0.18742442696925057,0.016286382686906156,0.10891947206229702,0.001276730463934646,0.030207232500800985,0.005300375841547562,0.04339739392476605,0.008034428963586776,0.0,0.0,0.0018144325891629508,0.00023243754590681972,0.00940579410825125,0.0,0.002836423724535108,0.0,0.0006835163777362606,7.408019678314819e-05,0.0032494129971130828,0.0002385198680467546,0.00024085154872951293,0.0,0.00032291287501660254,0.0,0.0013085366208027674,0.0003483903365557247,0.00022674976890823552,0.0,6.859744340392452e-05,0.00013487272929819117,5.6835258956209205e-05,0.0,7.402692129507748e-05,5.5139683130791215e-05,0.001033254442849173,0.00011178774747612217,0.0003220693358120934,0.00018466342650426008,0.00018820352441399794,0.000945048223263437,0.00015592535183039648,0.0,7.722928581782358e-05,0.0,4.275219420562159e-05,0.0,0.1618709088405664,0.1618709088405664,0.0,0.0
Olfactory_R,0.0002423191072221482,0.0002494425803953211,0.001678942234593113,0.0033944712709242718,0.0005707400602337821,0.0022734048463028283,0.0001522969789753738,0.0002516204654246605,0.0002831288495131153,0.00036498038261175195,0.00015271694053177253,0.0029000583614512227,0.0,0.0001529774068994673,0.0002388354059745638,0.0005937764842503461,0.026018000803610684,0.0,0.0007143499336541252,0.005448219048791039,0.0032903471832490165,0.026935424005984178,0.016978077726149704,0.2370828636452189,0.0034665084956274155,0.12263569143695842,0.0005750746166859973,0.007988925202976147,0.0002532986672465146,0.031067064920526424,0.0002665345607357948,0.001927197367900377,0.0002813031183336373,0.012574068086019033,0.00781453308142931,0.01672074388770424,6.37552531319794e-05,0.0005508293004811794,0.0,0.0,0.0016635201302827572,0.008950660863304335,0.0010136940448656612,0.015897924002651234,0.0026249296359017204,0.0626016422371595,0.00023688103612408575,0.00020925201997177642,0.0,0.00013149513998691589,0.0,0.0007562074804274324,0.0,0.0,0.0,8.620259744856413e-05,0.0,5.472202453787989e-05,0.0,0.000974561797941545,0.000169983052052464,9.294747859139952e-05,0.0002673477064100632,0.0006515438287627917,0.0,0.00021611455580725105,0.00027944872583562285,0.00022713659493107298,0.0,0.00012646622607409498,0.0002720989116635741,0.0003873416272258596,0.00016729082786776572,4.527140476603966e-05,0.028549310639268657,0.14908950540995405,0.0028930366696850885,0.039676258750214695,0.0030192683566892544,0.03435920858691954,0.004366556501046972,0.02348082052643597,0.0,0.00023964684338475587,6.043116281996299e-05,0.0005163701855544938,5.5536199960119275e-05,0.003322584557058337,6.442703197136768e-05,0.0015802169957937647,0.0,0.0011381843641898458,6.448027153799758e-05,0.0022336240816679225,0.0002627222421646565,0.00018050627806592373,0.0,9.077510949886768e-05,0.0005820527237705399,0.0003437714858467085,0.0,0.0,0.0,0.00010543715603328128,0.0,0.0,0.0001311408587895001,0.00014949889031318187,0.00046270814286740556,0.0007540011296518447,0.00012044492647964309,0.00030812901089368085,0.0005983895795462823,0.0006852523132961239,0.00040953255631502437,0.00012975788730755473,6.219705686150554e-05,9.142678031391512e-05,0.0,0.0,0.0,0.0,0.16028287004856087,0.16028287004856087
Frontal_Sup_Medial_L,0.00712108476455255,0.0009758594440276276,0.5911605189576887,0.021402127598879613,0.12252821344018401,0.03207387811361314,0.009263185093981306,0.0028182322088461803,0.05712587277631132,0.010125245944194752,0.011069023462452754,0.0055662851017971755,0.0008251372610196765,0.0003027810866470994,0.08216278714716521,0.004410655346166561,0.0028233840978161605,0.0007143499336541252,0.0,0.022349405485933775,0.16133936669872728,0.005317712167511327,0.020233128645292676,0.002031697281655014,0.005381117454010058,0.001955643177748836,0.011083380148800934,0.003908704462022944,0.003078154797770337,0.001013562783929478,0.005434573024246342,0.0012557274768511702,0.023754872618551224,0.0017217497478176544,0.21937122018979602,0.021931255000776324,0.0928343417024562,0.007114923582876105,0.0055235845745973235,0.00023997199628490376,0.0010499893760412852,0.0001458723095389322,7.066218387708929e-05,5.329292992586662e-05,0.0002924159189647077,0.0,0.00023456617066692248,6.923500906652665e-05,0.0001359767827656498,0.0,0.0014071033981526506,0.0002714267257145229,0.0003237843611021032,0.0,0.00021251652060467273,0.0,0.00018936355146886388,0.0,0.0,8.194815778328689e-05,0.0020483716991930925,0.00041594065399341504,0.0020685344598271567,0.00013411403254572792,0.0014261737219141042,0.0002654883288143102,0.000308582283599572,3.81164364717724e-05,0.00038248144829458483,0.00011292933485801214,0.007877954097527876,0.0005299960422057793,0.0033374101938257205,0.00014706319311149932,0.04821393506261493,0.005380268354964762,0.04197584902974327,0.005317315977966237,0.013748451703504064,0.0023763994162003302,0.025799423282236864,0.0036333152780882953,0.00010952917490806202,0.0,0.0008060917170655082,0.0002093672599453354,0.001148671149897186,0.0001516304207187249,0.0016560359220266206,0.0005805222947738539,0.0,0.0,0.0003249922395074687,7.567079818455152e-05,0.0,0.0,0.0,0.0,0.00023975540197031397,0.0,0.0,0.0,0.00011020042689965088,0.0,0.0,0.0,0.0,0.0,0.0,6.201559371608039e-05,0.00010012158902237536,0.0,0.0,0.0,0.0,0.0,0.0,0.00013366438391409287,0.0,0.0,0.1344359037018375,0.1344359037018375,0.0,0.0
Frontal_Sup_Medial_R,0.0012547831939701255,0.0015097974013806303,0.017489671006655428,0.4003112397677589,0.027598619397122003,0.08635053312957015,0.0006581481253599033,0.00918874655687792,0.012012545710978177,0.02892810889459815,0.004348040650668501,0.014522031722698855,0.00021786287628166836,0.001476905973967351,0.0038180497492200298,0.05880528600884576,0.0018529165019747515,0.005448219048791039,0.022349405485933775,0.0,0.010796123303094377,0.14537679532597705,0.005190586162354725,0.02668530062647661,0.001586676732539028,0.008583140100429681,0.0028583466397627327,0.012731901840229412,0.0011873488149784556,0.0025249608846276647,0.0021995095571321578,0.003383413657600177,0.003939821941009381,0.010283570736519195,0.03575271300165,0.2473002591051271,0.002572211109771601,0.15913269198757687,0.00011927574344862803,0.0024297001610352168,0.00022016706508835393,0.0007172390552300061,0.0002738127794849329,0.0002832976124335599,0.0002578136331485553,0.0005353618233997404,0.00033775298812464415,4.430508208539027e-05,0.0,0.00015647431526347546,0.0,0.0004672006698427211,0.0,4.1346189097540835e-05,4.189993008225402e-05,0.0002458981838864922,0.0,0.0,0.0,0.0,0.0005700410210120497,0.0012673285775842435,0.00010038673715119716,0.0010390222887394402,0.0002457476251540239,0.0003794221269406262,0.00010599135601418331,0.0004707362057294693,4.4792839374509806e-05,0.0001721423656968773,0.00032502445305738136,0.009459240562424089,0.00022196954711304972,0.0010601154546045668,0.006359058709177814,0.04235625026739759,0.005790383501172787,0.024783019774886093,0.0012643923749732046,0.005721698976213666,0.002667120852947922,0.0133483859316092,0.0,3.2155289325680946e-05,0.00013254931054683077,5.3706397684010774e-05,0.00011919765821873489,0.00029325858807209245,0.00016579104784267734,0.0004007398317456783,0.0,0.0,0.000118676821273852,0.0001579938161595978,6.554931357442956e-05,0.0,0.0,0.0,0.00016580403144791402,0.00014305542997189804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010427141746931788,0.0,0.0,0.0,0.0001119793923543963,0.00011517150729268282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386238177152611,0.1386238177152611
Frontal_Med_Orb_L,0.00012203538419528295,0.00018393283229236625,0.11686386147972941,0.006046074185148894,0.016164049737477336,0.0073687411034057074,0.00045420797648189554,8.589621948817441e-05,0.005096252257836152,0.0016200560888660928,0.004919042506363286,0.003455426415810827,0.0001809208434236504,0.0,0.0003106372095368391,3.6227539434173454e-05,0.027519896793147126,0.0032903471832490165,0.16133936669872728,0.010796123303094377,0.0,0.008854481919831817,0.20825832619091933,0.0038814844992828145,0.04144789999080147,0.005053355735272419,0.028240622431322564,0.005973606805182692,0.007072843877956142,0.0009717582971155962,0.004528688782504389,0.00104419074946747,0.005544867022508164,0.000388412856478913,0.1776224035189459,0.012727519268784572,0.002944745404199842,0.00073120174324099,0.0008790730250861392,7.261634618146473e-05,0.00013680059710785415,7.213919369994211e-05,0.0010278875840119865,6.554360605660351e-05,0.0006235584120480541,0.000186124343521606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00176939444626e-05,0.0,0.0,0.0,9.358105298279464e-05,4.2960738126186124e-05,0.0,6.0292082983484855e-05,0.0,0.0,0.0,0.00019425239171867644,0.0,0.0,0.0,0.033286485836101935,0.004218752915152776,0.010157963148628584,0.0028651854754297734,0.0018538847963433741,0.0006037944552417147,0.0008525031047224125,0.000965661821927961,0.0,0.0,0.00020842605433439113,3.913102559512767e-05,0.000701630362981993,0.0,6.705670096243869e-05,0.0002050378083289935,0.0,0.0,9.84369492800646e-05,0.0,0.0,0.0,0.0,0.0,8.583207177733593e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1532762870626749,0.1532762870626749,0.0,0.0
