,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,LH_Vis_1,LH_Vis_2,LH_Vis_3,LH_Vis_4,LH_Vis_5,LH_Vis_6,LH_Vis_7,LH_Vis_8,LH_Vis_9,LH_SomMot_1,LH_SomMot_2,LH_SomMot_3,LH_SomMot_4,LH_SomMot_5,LH_SomMot_6,LH_DorsAttn_Post_1,LH_DorsAttn_Post_2,LH_DorsAttn_Post_3,LH_DorsAttn_Post_4,LH_DorsAttn_Post_5,LH_DorsAttn_Post_6,LH_DorsAttn_PrCv_1,LH_DorsAttn_FEF_1,LH_SalVentAttn_ParOper_1,LH_SalVentAttn_FrOperIns_1,LH_SalVentAttn_FrOperIns_2,LH_SalVentAttn_PFCl_1,LH_SalVentAttn_Med_1,LH_SalVentAttn_Med_2,LH_SalVentAttn_Med_3,LH_Limbic_OFC_1,LH_Limbic_TempPole_1,LH_Limbic_TempPole_2,LH_Cont_Par_1,LH_Cont_PFCl_1,LH_Cont_pCun_1,LH_Cont_Cing_1,LH_Default_Temp_1,LH_Default_Temp_2,LH_Default_Par_1,LH_Default_Par_2,LH_Default_PFC_1,LH_Default_PFC_2,LH_Default_PFC_3,LH_Default_PFC_4,LH_Default_PFC_5,LH_Default_PFC_6,LH_Default_PFC_7,LH_Default_pCunPCC_1,LH_Default_pCunPCC_2,RH_Vis_1,RH_Vis_2,RH_Vis_3,RH_Vis_4,RH_Vis_5,RH_Vis_6,RH_Vis_7,RH_Vis_8,RH_SomMot_1,RH_SomMot_2,RH_SomMot_3,RH_SomMot_4,RH_SomMot_5,RH_SomMot_6,RH_SomMot_7,RH_SomMot_8,RH_DorsAttn_Post_1,RH_DorsAttn_Post_2,RH_DorsAttn_Post_3,RH_DorsAttn_Post_4,RH_DorsAttn_Post_5,RH_DorsAttn_PrCv_1,RH_DorsAttn_FEF_1,RH_SalVentAttn_TempOccPar_1,RH_SalVentAttn_TempOccPar_2,RH_SalVentAttn_FrOperIns_1,RH_SalVentAttn_Med_1,RH_SalVentAttn_Med_2,RH_Limbic_OFC_1,RH_Limbic_TempPole_1,RH_Cont_Par_1,RH_Cont_Par_2,RH_Cont_PFCl_1,RH_Cont_PFCl_2,RH_Cont_PFCl_3,RH_Cont_PFCl_4,RH_Cont_Cing_1,RH_Cont_PFCmp_1,RH_Cont_pCun_1,RH_Default_Par_1,RH_Default_Temp_1,RH_Default_Temp_2,RH_Default_Temp_3,RH_Default_PFCv_1,RH_Default_PFCv_2,RH_Default_PFCdPFCm_1,RH_Default_PFCdPFCm_2,RH_Default_PFCdPFCm_3,RH_Default_pCunPCC_1,RH_Default_pCunPCC_2,Left-SN,Left-VTA,Right-SN,Right-VTA
Right-Caudate,0.007312976189312638,0.008762070317031797,0.025999682817002195,0.004648418393666339,0.003804074667128553,0.000970330850852861,0.0005974960990563364,0.004906269087172368,0.008578664497577413,0.34028216596167526,0.0,0.48823629256661505,0.26152764062967376,0.019637547081925204,0.008135204983882961,0.05313806360458827,0.0,0.0,0.0,0.0,0.0,0.0,0.0001184841520858527,3.7691913088151565e-05,0.0,0.00030956081112751987,0.0002513431728593197,0.00029154669564277245,0.000300288121490524,0.0013497938223017462,0.003153161282296051,9.646009428907094e-05,0.00019182647505716822,0.00042650435529082787,0.00010758393258004295,0.0005467103431037153,0.00037865866486226066,0.0016088563217941908,0.0027585218115180584,8.476325286323179e-05,0.0006507738308245435,0.0008993677785452365,0.0039772702676220744,0.00827258486354968,0.002020133677967477,0.0028174868289180225,0.007472169108839152,4.36051579930902e-05,4.64005219778803e-05,0.00019108500691079097,0.004377422420541045,0.00025742335972343345,0.0011357804038204015,6.117675929766387e-05,0.00013455103937720279,0.00017346644546854215,0.0005239818986651159,0.001572240512657356,0.0031043815250777957,0.01719097731611396,0.005344246240962717,0.00530112805099883,0.002649417645214298,0.0017746093708941354,0.0,0.0005157188731952005,0.0005562259152460328,0.0005724203109364962,0.0016674319236309422,0.0001260449578896754,0.0001426873314695731,0.0003886560613582955,0.0006249851578164429,0.0002345437590883345,0.003082085033704572,0.007523137673486035,0.004921721575151986,0.008132220541626453,0.0119184115475225,0.023099927128641052,0.007912773331259247,0.04810644705194642,0.0023106089660582738,0.003218136680637443,0.001997032301633334,0.0029944873611677013,0.006391301766997226,0.03594440584360799,0.040423809905129206,0.0014544147047628724,0.00406170868234108,0.04454420176692772,0.006840262996855843,0.026657465480185338,0.1210327589934423,0.002146775797686713,0.0013267907156177122,0.0026233150229221886,0.07177083333502676,0.05246341910562343,0.08053720216844586,0.038709238686598375,0.0019616674351441766,0.0207598391106332,0.002262297302587761,0.0022293947952939804,0.002014606436217365,0.0012293355013473996,0.0017611992382576434,0.03367613053361649,0.03983740354727071,0.0742391858338843,0.05513091421373204,0.028672559859956537,0.0010876054294771157,0.0034829216926125996,0.0,0.0,0.079371516331105,0.079371516331105
Right-Putamen,0.00905965645885269,0.013575608709842896,0.005385099509439557,0.006247932763572686,0.009661104045858047,0.002099664046898994,0.0008465851390372864,0.0035571366667341573,0.01683802183282598,0.23624275359179756,0.48823629256661505,0.0,0.18549769468875416,0.03480235185226786,0.05876450868603223,0.2089021441631848,0.00010864883920483662,0.00019751041382961955,4.487005874063237e-05,0.00045885496240018805,0.00033670120657788713,0.0004709562879677821,0.0004357829520573846,0.0004624914060098596,0.00048299919387482,0.000912398497638141,0.0002059885482707669,0.0006180692239385311,0.0011748174111812927,0.0029294895334707944,0.00854648081700392,0.0016478438897195497,4.572297575960767e-05,0.0027290542653613304,0.000407430900997922,0.002863763416849988,0.000558636463671241,0.0036080191847078715,0.004365590617399221,0.0009498652380421661,0.0017332737421033857,0.00023587436701266693,0.0037448895590266812,0.009129060997490165,0.0024411805935750487,0.006259842408184195,0.0020083850681855836,0.0008269532335070077,0.0007320153741167504,0.0012391118624634984,0.005726258967820178,0.000986590483309014,0.0014143723864655003,0.000690882558059533,0.0007263968803247385,0.00016515974117117167,0.0012280241629269697,0.0011951462153340624,0.003131256840017053,0.007481685671929455,0.0033526451323867145,0.005117181328183462,0.003749831925545374,0.0017173715218322808,0.0010559949101274593,0.006241826661683904,0.0068757627903585205,0.010540923590355687,0.017483135989607986,0.010628029679436416,0.006285302148157986,0.0033065875825154115,0.00978528220042924,0.006639709590010988,0.047332765326900096,0.11593040029205363,0.024498671903099317,0.027034929740416123,0.011967143168575325,0.047442183257408094,0.019650810858871947,0.05883014634994281,0.013381650979456249,0.011844672143600523,0.008306590797196915,0.02502374716826083,0.018566221281231785,0.0398190886617245,0.0421454131912426,0.005829826457161007,0.02023411361008812,0.4397626246682278,0.005912974773291946,0.028718687824971535,0.23284874727033117,0.047900154606537036,0.006412273704097171,0.010226000061832628,0.05717412160246273,0.03277731064133805,0.025068776904579385,0.02684470569378299,0.0034686598344082103,0.02401230084101237,0.01356667567629984,0.006717737284662663,0.014540553874128793,0.018083004726581774,0.013432964505817359,0.14279394551857041,0.04325618796760204,0.030709552481834254,0.04201064410860852,0.02613670925213156,0.0034982709407789156,0.011000091056104114,0.0,0.0,0.1,0.1
Right-Pallidum,0.04259363797324379,0.01926756975367628,0.0024072027997656307,0.004890490137744648,0.01334136051159161,0.004245847849566602,0.002542865474555579,0.010092990486371942,0.05169780249021584,0.15765285580021163,0.26152764062967376,0.18549769468875416,0.0,0.07986244840300745,0.05799222174146717,0.08317694290207778,8.537629877909573e-05,0.0002132064590845783,0.0,0.00012697581662988997,0.0,0.0,0.00035180225119527423,6.434213631567656e-05,0.0,0.000326591590043514,0.00020378691635590716,0.00014973425941573667,0.001096531811715705,0.0014416874201091153,0.0032524897931003717,0.0004456771897125154,9.675443282832689e-05,0.0011175487694714869,0.0,0.0014023150057775435,0.000282753647960454,0.0010240702756931712,0.0014321019996299921,0.0004263798197356388,7.507617731639233e-05,0.00033783622759166887,0.00030352911902090086,0.00269898317405063,0.0003682320066692753,0.0011944257845890453,0.00041463112512551015,0.0003236798764278543,0.00020433715082233083,0.00047985518585943397,0.0012496695224363935,0.00036850798760811477,0.0008119333579394784,4.545223489196471e-05,0.0003937400447533033,0.0,0.0006941263394982285,0.0,0.0007013597623108787,0.0009614442839013759,0.0011107177486530957,0.0015461001340906816,0.0008852846264333667,0.00037397393324946983,0.00023390319412307565,0.001854256918459683,0.0041083317319045975,0.0027867621592202302,0.004528684116368493,0.0025184991242131467,0.0014426778938167843,0.001209297341849995,0.0027944507086287134,0.0018541054152386091,0.006080684084791913,0.00816860291889409,0.007266341306210858,0.011744377890373782,0.00617509603613899,0.022128806368865883,0.005439732684524722,0.021441395868871293,0.0032106328755492123,0.005222093776843028,0.0031304398901681398,0.007634739067244066,0.006249438306589069,0.01660835362260086,0.01865226085195133,0.0018309957758635698,0.005046521586207608,0.030387922444913073,0.00387385164025968,0.00931207936399813,0.02077646903759804,0.025097592063800033,0.0023636882807376723,0.002590996195552936,0.00809826732101331,0.007492330766673836,0.0039037095736484595,0.007608460067779975,0.001729270674733926,0.004920574061253231,0.005195708132868892,0.0015800170096625492,0.004791027899089523,0.0036583912757906264,0.0030969559894562498,0.013895542887755035,0.007629049838274642,0.003787413932092409,0.009421872100334404,0.00770278382475731,0.0008397537056452245,0.002980152866862349,0.0,0.0,0.047710387366832044,0.047710387366832044
Right-Hippocampus,0.017833034236449524,0.009685635248300494,0.0003849861722905242,0.0013068198403310357,0.003205388821281765,0.0027008037768296877,6.740828358222524e-05,0.0008284756534855983,0.01781575525012883,0.2574504316856364,0.019637547081925204,0.03480235185226786,0.07986244840300745,0.0,0.07640855342351267,0.005292916277203924,8.52158577470998e-05,0.001491866141382812,0.0011387453355837078,0.001532528033514033,0.0014870617441264705,0.0014968507022349157,0.0006407367347162649,0.001976840791972911,0.0019039083898618086,0.0011265977940533765,9.365773968685693e-05,0.0002712770476138399,0.0,0.0006593773375357069,0.0015877886791702074,0.0017111747886900395,8.057625475335475e-05,0.0013273607806111125,0.00042658856658952545,0.001978466100884389,0.00010914216935138036,0.0,0.00039307641807661886,5.616278618427096e-05,0.0007506147542716145,0.0,0.0,5.148445139128528e-05,0.0006464407006629574,0.00030669626586428536,0.0,0.00013741297424441163,0.0006045309775378285,0.0006480735708545149,0.00034366611719188067,0.0011031584967482377,0.001468221926061686,0.0005889863236849189,0.0,0.00021530152746179615,0.0012143278179102023,0.0,7.867760614568565e-05,0.00013301057797614893,3.569198728398153e-05,0.0002858162170179733,0.0004974250597527531,0.0,0.0022259850936907125,0.0069007476927402025,0.405639132715069,0.04704057340845102,0.012002858957889845,0.009416760563187541,0.02725734234524607,0.10110889440977804,0.004299882048654807,0.013882142629895839,0.002553067615555325,0.000504767687345702,0.0015315380533524414,0.002218053962531543,0.0014485787152416778,0.005283779096810577,0.0020110298080782377,0.0067980915555022215,0.005386753343771729,0.0014729291487232468,0.0022252873622092178,0.01312341519277091,0.004736363218028095,0.0036582249276290633,0.004392114122672521,0.0016959270259349808,0.003680716562492532,0.005487199686305504,0.0011267209877801798,0.0014764708777568602,0.0006396985682634702,0.32068492047553754,0.0030728086309045445,0.006457127560645619,0.0006282697801926748,0.0006862395503690503,0.00029383592812975143,0.001428510302912324,0.012044653669356656,0.0017173438716847152,0.009047762430347387,0.0030875358529299673,0.013676731148803375,0.005591298570533743,0.0025497509358193226,0.002440390040729386,0.00014092682949238568,0.0005912775804819623,0.0018386880500025685,0.002593396414213078,0.030372551041155015,0.012495021852547772,0.0,0.0,0.01765837928513915,0.01765837928513915
Right-Amygdala,0.0050684681611267764,0.0038319999704913782,0.00024017454140639843,0.00022533164452013716,0.0006321140838156319,5.203595442534949e-05,0.00040811169382395625,0.001218980226111043,0.007680745010704108,0.06720138154186674,0.008135204983882961,0.05876450868603223,0.05799222174146717,0.07640855342351267,0.0,0.02984446562692709,0.0,0.0003963894232078748,0.0,0.00010044666642338571,0.0,0.0,0.0,0.00028027180526267643,0.0,0.0004138395620527285,0.0,0.0,0.0,0.0,4.252829444351358e-05,0.0,0.0,0.0005186902519040858,0.00012140669672431618,6.936780030167256e-05,0.0,0.0,0.0,0.00016285419081715506,0.0,0.0001452253767264063,0.0,0.0004035568110982961,0.00012469477006723018,0.0,0.00021219799022439192,0.0,0.00021304612601578523,0.0002824141885138098,0.0,0.00027191731182446137,0.0,0.0,0.0001626357851123891,0.0,0.0,0.0,0.0,0.00012425249109260727,0.00010001306306332635,0.0,0.0,0.0,0.00010242182238401961,0.0012604870344166972,0.008667118584369884,0.005699943010238044,0.004598156648689189,0.0038007307999444293,0.002791147104007813,0.00243078707237387,0.0011933657671550364,0.0011749475685347175,0.0003105384950514051,0.0,0.00011344205070213019,0.0,6.47030341698643e-05,7.148256810769231e-05,0.00013752844089050966,0.00017354592952125935,0.0016581186089828072,0.00014487485105140794,0.00012093307757406093,0.0014987054021071266,0.0006216852894935512,0.00030795693676774895,8.603531388466045e-05,0.00022912011959942048,0.0,0.005203812876570876,7.265576568138309e-05,0.0,0.002593198097375807,0.3565441984051393,0.0,0.00045457691275150924,0.00031953012562317077,0.0002001183691165216,0.0004715183868191004,0.0,0.0,0.0004532934423329723,0.000992338162785621,0.0007808833912538334,0.006254495299183213,0.005054941289420719,0.0016167540229185759,0.002520175503575698,0.000351143189819765,0.0,0.00047074248612247773,0.00026060040062324816,0.0005077543891178199,0.0010294201531791522,0.0,0.0,0.026572588374310292,0.026572588374310292
Right-Accumbens-area,0.004825654358960292,0.018060657758555206,0.024040292383656296,0.005080590412276691,0.011856696317891758,0.0007816375836349039,0.003309732373264026,0.018669928363138973,0.0069556939302687654,0.1200163156008893,0.05313806360458827,0.2089021441631848,0.08317694290207778,0.005292916277203924,0.02984446562692709,0.0,0.00022410591513630603,0.0,0.0,0.0,0.00019034153373349258,0.0,0.0,0.0,0.0,5.1073134721082614e-05,0.0,0.0,0.0,0.00043277005764094076,0.0007672755008752426,0.00012357757454950453,0.00015215877365247686,0.0003835425924412587,9.245621719557333e-05,0.00023876251380334373,0.00027387369375518015,0.00014712882969662928,0.0,0.0002515169357794564,0.00011203204740914048,0.0,5.228262721027871e-05,0.0008615341483292321,0.0006220245175904729,0.0,0.006313272333366821,8.558277069405165e-05,0.00035496670667022794,0.0003711803930716525,4.633386241140246e-05,0.00014475137199328205,0.00020028431241606528,4.16272605382543e-05,0.0,0.0,0.00017615257768223376,0.0,0.0007365759866038514,0.003640304589754004,0.0004708254944026218,0.00024729849338657234,0.0,0.0,0.0,0.0002696635760964478,0.0001735676802509276,6.706378071164827e-05,0.0005513614788810864,0.0,0.00019294149588751,0.0,0.00012666841454301566,0.0,0.00037706635413274576,0.0,0.0,0.0,0.00011076120868540814,0.0002412607669080467,0.0,0.0,0.0004266991748914677,0.0,8.979333562891214e-05,0.00034709354789548634,0.0008236339433749806,0.0,0.0002654330032664897,0.0,0.0,0.0009108739646654266,0.00011404639015680091,0.00018170188633997287,0.3191192736844325,0.0036195716831865206,0.0,0.0,0.0023682505126728236,0.0,0.0,0.0,0.00013173559038074176,0.0020192624688971745,0.00037470060658114485,0.0,0.0,0.0003361480918074288,5.3685223456345426e-05,0.004217577545931303,0.00021375436463047048,0.04947474772222596,0.0008848075486047717,0.0003619630654230581,0.0,0.0005506248073856055,0.0,0.0,0.05907847360030548,0.05907847360030548
LH_Vis_1,0.0005306331954522067,0.007053683998104841,0.00024729945734374516,0.0020880554962386133,0.0019330820216204405,0.3664263555407549,0.0030224043667871725,0.0006634536270920948,6.228455430503118e-05,0.0008606212577507361,0.0,0.00010864883920483662,8.537629877909573e-05,8.52158577470998e-05,0.0,0.00022410591513630603,0.0,0.018901424455947582,0.0641108091428672,0.0012939766224759122,0.002398768926382075,0.03862321272695412,0.0008705110110770956,0.0013212660996869355,0.003700773962575125,0.0,9.744414033030323e-05,0.000246669684843003,7.213197448814928e-05,0.0,0.00013136225362318365,0.11386533090600624,0.0,0.0006586927158717788,0.0,0.00013155510675118875,0.00017842925559098262,3.8974600773463505e-05,0.0,0.0,0.0018422888541876168,7.308256735962458e-05,0.0,0.0,0.0,0.0,0.0005855053817906846,0.1383218531300488,0.014147057351948355,8.163430185890012e-05,0.0001485173058980159,0.0009300226615994849,0.00109023772275474,0.002352586540200948,5.307302196696582e-05,0.0,0.00044073537457731994,0.00023046542979856743,0.0,0.0,0.0,8.17599478927531e-05,0.0,0.0,0.022991378710638815,0.0038377011872322143,0.0,6.100579956498814e-05,0.000346674681512699,0.0001109358160320293,0.0,0.00023435891837235724,0.00016874101172804828,0.00016930960765071713,6.152239578187715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.445309246179676e-05,0.0,0.00013152762240425123,0.00026307017843303827,0.0,0.0,0.0,0.0,0.0,3.851276503569985e-05,5.1063194394707155e-05,5.563436799660326e-05,0.0,5.975894023990953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005893199531185752,0.0,0.0005370140289913221,0.00016821956487866012,0.0,0.0,0.000299816368561357,0.0,0.0,0.0,0.0,0.0,6.99552435150021e-05,0.000282451131208535,0.02563673569264775,0.02563673569264775,0.0,0.0
LH_Vis_2,0.00012838773626974107,0.025256836605161138,0.00030540479845703417,0.008459282523491603,0.002375322599901219,0.028068700494516687,0.002361099153462285,0.000482706193308121,0.0,0.0017125692144351005,0.0,0.00019751041382961955,0.0002132064590845783,0.001491866141382812,0.0003963894232078748,0.0,0.018901424455947582,0.0,0.21277016888668782,0.2740558239893853,0.331607278466644,0.04095385605066265,0.027946836477229908,0.046984266013267294,0.0269989492677408,0.0017456582397303467,0.0002920699277408456,0.0001611736934295597,6.10360061269843e-05,0.00019552094503287075,4.458549858294673e-05,0.30375205532824084,0.0,0.005649955831110605,3.98871790298353e-05,0.0005210256386605429,0.00023073430830095065,0.0002527100525641852,0.0002125060516579738,0.0,0.005882078731287797,7.731858847552891e-05,0.00017302339532817968,0.0002616402867756402,0.0,0.0001323386304211412,0.0005731595735488593,0.021081940406937574,0.023222806046310242,0.0009575450077287142,0.0003681206619040518,0.0022897279648222846,0.0021732956958322555,0.011880024702284494,0.0029875389882029813,0.0014269953092598065,0.004528600892161943,0.0007649287856940791,8.686807263121877e-05,0.0,0.00011025606813557179,3.274158813902586e-05,0.0002776682803229457,0.00018159341031129887,0.006699832551326331,0.0031565277677713085,4.1618530942088946e-05,0.0011257459026848336,0.0009233581393199691,0.002774245302561672,0.0017843897035137873,0.008241561718008442,0.0013565787968138512,0.006045580238626254,6.081906949295024e-05,0.0,0.0,7.46742225982609e-05,0.0,0.0,0.0,0.0,0.0005336790494923347,5.799512610587342e-05,0.00017669353502481675,0.0009122842340105965,0.00022814782612405103,4.8339571958614814e-05,0.0,7.39473294843507e-05,0.0,0.0,0.0,0.0,0.00010089800659544169,0.00011901707773726461,0.0,0.0,0.0,0.0,0.0,0.0,0.00033714117591112204,0.0,0.002132899786476075,0.00033781535213511544,0.0005397709773548245,8.62761720799178e-05,0.00032642433961804264,0.0,0.0,0.0,0.0,0.0,0.001041346150360159,0.0012646810964047428,0.019015566094915344,0.019015566094915344,0.0,0.0
LH_Vis_3,9.559691305410976e-05,0.01229680673975421,4.656446024650257e-05,0.002421627481904151,0.0008691403295251361,0.04286065668991682,0.0012882186440808581,0.00010921341735400525,0.0,0.0014109367120001444,0.0,4.487005874063237e-05,0.0,0.0011387453355837078,0.0,0.0,0.0641108091428672,0.21277016888668782,0.0,0.01055447135679744,0.19759244657739203,0.47974425904676254,0.002569796772271652,0.008979816046591638,0.03523925803421482,9.754253336694048e-05,5.7412895972939414e-05,0.0,0.0001590195113426207,4.883703555351956e-05,0.0001127082325198838,0.06804644906143222,0.0,0.001871403175589259,0.0,0.00033528058047684327,4.7652201088827614e-05,4.904097033319423e-05,0.0,0.0,0.0015774726061441979,9.295964961329781e-05,0.0,0.0,0.0,0.0,0.0002853298697771956,0.015858474024483992,0.00645321773492565,0.00043836073162891966,0.0,0.0013888045174876198,0.0006347597298280268,0.002717961294906976,0.000595282398397662,4.745050654562467e-05,0.0006148739835272763,0.0002506855766987136,0.00011725977224206548,0.0,0.0,0.0,0.0,0.0,0.006688832612378813,0.0006009968136401178,0.00014073079144987755,0.0005968458636727091,0.0005651032320644797,0.0006010854475743286,0.003634324905064825,0.0024027025117184684,0.0009318002101953318,0.001761672063107186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010823012705519705,0.0,0.0,0.0005972990199400813,8.985267683252711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012755075153493323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004340222148746462,0.0,0.00014458839382600527,8.411350331402102e-05,4.244944660253101e-05,0.0,0.0,0.0,0.0,0.0,0.00048625009317328525,0.0001720436755267436,0.02621060337849045,0.02621060337849045,0.0,0.0
LH_Vis_4,0.00014112890190680046,0.024160738204013998,0.00015892938520270544,0.007298435751340867,0.0017096415145536716,0.008277242951386193,0.0007673451178623295,0.0,0.00010741269137187253,0.001601562042437249,0.0,0.00045885496240018805,0.00012697581662988997,0.001532528033514033,0.00010044666642338571,0.0,0.0012939766224759122,0.2740558239893853,0.01055447135679744,0.0,0.22640953408066633,0.02169301661898251,0.06162086996828499,0.2067868981688579,0.009020353873578779,0.0019972322302069913,0.00035084154062930273,7.531258202950701e-05,9.702099783349322e-05,8.087319212115106e-05,5.682933172327698e-05,0.11405446758581246,4.9658959421445066e-05,0.01414401730093043,8.453386961417056e-05,0.0008234505678739065,0.0002264760891792499,0.00010920924149152863,4.9744300477949905e-05,0.0,0.005216649670615406,0.0,2.942432424497692e-05,0.00011448581196236091,0.0,0.0,0.0001679428628998555,0.0048811946428088246,0.01073237662069209,0.0012035664082374097,0.00012999172630437258,0.00308043574925027,0.001595461342564472,0.008399254770298407,0.0033722971383519803,0.0006038807652891743,0.004098105013852762,0.00031217523263914274,5.4579579066305154e-05,0.0,0.0,4.5418696893976254e-05,0.0003021749404157571,0.0,0.008214320750978223,0.005491899424803575,0.0006544623975265136,0.0019350590707929592,0.003291160030179965,0.0042620497911138155,0.002762266785138,0.012155875287123216,0.0036341072473908206,0.010699446602060575,0.0002900505878391969,0.0,0.0,0.0,0.0,0.0,0.0,0.0002045757649252877,0.0005967064291954436,0.0,0.0,0.0023815873498616493,0.00037961874307232505,0.0,6.842253618545367e-05,0.00016705669321421445,5.648813329789153e-05,0.0003137435524025173,4.2725053525987064e-05,0.0,0.0,0.00010211922465969905,0.0,0.0005429233525184782,0.0,0.0,0.0,0.0,0.0005959835962691491,7.427758892372848e-05,0.00354041916233214,0.00043287342855242284,0.00035507167003896153,0.0002490221452089222,0.0002829830967586025,0.0,0.0,0.0,0.00019824082345929947,4.8161941642296955e-05,0.00247388966936652,0.0019120902115794005,0.014614193952286386,0.014614193952286386,0.0,0.0
